"","data","sta","x","y","AFDW_Carn"
"7847","RSMP","RSMP12152",0.26921,50.29512,184.533094525283
"7848","RSMP","RSMP12153",0.26944,50.31795,16.7272082384162
"7849","RSMP","RSMP12154",0.26944,54.41096,4.63769704945281
"7850","RSMP","RSMP12155",0.2696,50.42949,20.488782385573
"7851","RSMP","RSMP12156",0.27036,50.30553,170.632104309604
"7852","RSMP","RSMP12157",0.27103,52.9192,156.956697212673
"7853","RSMP","RSMP12158",0.27105,50.32857,274.42074712266
"7854","RSMP","RSMP12159",0.27165,50.33594,0.0509382464962398
"7855","RSMP","RSMP1216",-5.40465,54.1344,4.80843033329142
"7856","RSMP","RSMP12160",0.2718,53.69032,405.453447632693
"7857","RSMP","RSMP12161",0.27254,50.38598,38.9478183792617
"7858","RSMP","RSMP12162",0.2732,50.32693,49.8419947805708
"7859","RSMP","RSMP12163",0.27324,53.84791,176.711387280086
"7860","RSMP","RSMP12164",0.27327,50.3269,95.923548183083
"7861","RSMP","RSMP12165",0.27329,50.32691,951.527243888724
"7862","RSMP","RSMP12166",0.27332,50.32698,342.207079225573
"7863","RSMP","RSMP12167",0.27336,50.32696,70.2086798258858
"7864","RSMP","RSMP12168",0.27423,53.59632,270.767501376222
"7865","RSMP","RSMP12169",0.27434,50.4689,5.10548751751256
"7866","RSMP","RSMP1217",-5.40288,52.73589,1.81124716965334
"7867","RSMP","RSMP12170",0.27465,50.38447,62.2886296418695
"7868","RSMP","RSMP12171",0.27471,50.38439,150.257489872287
"7869","RSMP","RSMP12172",0.27471,50.3848,300.343054394927
"7870","RSMP","RSMP12173",0.27474,50.38515,8.25031805718822
"7871","RSMP","RSMP12174",0.27476,50.38441,88.7252777883631
"7872","RSMP","RSMP12175",0.27478,50.38438,36.5471293387963
"7873","RSMP","RSMP12176",0.27481,50.38438,102.431570170416
"7874","RSMP","RSMP12177",0.27486,50.38439,82.706306304378
"7875","RSMP","RSMP1218",-5.40242,52.68816,17.7663122134847
"7876","RSMP","RSMP12180",0.27511,52.89838,3.02823976431067
"7877","RSMP","RSMP12181",0.27526,52.89841,11.9301366184295
"7878","RSMP","RSMP12183",0.27577,50.30933,8.33949355273298
"7879","RSMP","RSMP12184",0.27623,50.41876,12.1846695569002
"7880","RSMP","RSMP12185",0.27625,50.41869,8.12436649166234
"7881","RSMP","RSMP12186",0.27625,52.87483,2.69205314836226
"7882","RSMP","RSMP12187",0.27652,53.96823,4.71602928152932
"7883","RSMP","RSMP12188",0.27702,54.49356,NA
"7884","RSMP","RSMP12189",0.27706,50.46063,360.645690116341
"7885","RSMP","RSMP1219",-5.39831,55.09378,0.267669417981334
"7886","RSMP","RSMP12190",0.27725,50.52397,58.9439793493655
"7887","RSMP","RSMP12191",0.27729,53.3828,0.42829645905216
"7888","RSMP","RSMP12193",0.2774,52.95966,0.206202458370427
"7889","RSMP","RSMP12194",0.27758,53.605,9.44888069108289
"7890","RSMP","RSMP12195",0.27773,50.30636,108.921737563366
"7891","RSMP","RSMP12196",0.27807,52.95983,3.39010346374667
"7892","RSMP","RSMP12197",0.27828,53.59017,25.724404046103
"7893","RSMP","RSMP12198",0.27841,53.41006,0.837751390469875
"7894","RSMP","RSMP122",-9.04018,49.40154,4.38926563749301
"7895","RSMP","RSMP1220",-5.39804,52.18813,1.52476914594324
"7896","RSMP","RSMP12200",0.27895,53.67077,428.756944958752
"7897","RSMP","RSMP12202",0.27922,53.56524,2647.91136877906
"7898","RSMP","RSMP12203",0.27942,53.4326,480.608493439829
"7899","RSMP","RSMP12204",0.27945,50.45201,46.5093640425013
"7900","RSMP","RSMP12205",0.27966,53.43677,143.439735485025
"7901","RSMP","RSMP12206",0.2799,50.30472,280.577129685474
"7902","RSMP","RSMP12207",0.27995,50.30467,284.418869009959
"7903","RSMP","RSMP12208",0.27996,50.30471,36.3473541741583
"7904","RSMP","RSMP12209",0.27996,50.30479,497.150827839864
"7905","RSMP","RSMP1221",-5.39727,54.2507,1.23721475022256
"7906","RSMP","RSMP12210",0.28001,50.30476,222.542267643931
"7907","RSMP","RSMP12212",0.28138,50.48149,11.5173940608382
"7908","RSMP","RSMP12213",0.28142,50.48142,113.795810467106
"7909","RSMP","RSMP12214",0.28151,50.48147,28.35546243607
"7910","RSMP","RSMP12215",0.28152,53.58533,24.3851798883779
"7911","RSMP","RSMP12216",0.2817,50.45041,18.2275769125055
"7912","RSMP","RSMP12217",0.28172,50.45035,165.971866928127
"7913","RSMP","RSMP12218",0.28173,50.45035,648.102081244248
"7914","RSMP","RSMP12219",0.28177,50.45044,119.713466957818
"7915","RSMP","RSMP1222",-5.39725,54.25067,1.23721475022256
"7916","RSMP","RSMP12220",0.28177,50.45067,22.2034571019764
"7917","RSMP","RSMP12221",0.28178,50.4504,186.286163999132
"7918","RSMP","RSMP12222",0.28179,50.4506,2.67541297007137
"7919","RSMP","RSMP12223",0.28183,50.45044,29.9477709965666
"7920","RSMP","RSMP12224",0.28199,50.4512,21.1390372873235
"7921","RSMP","RSMP12225",0.28201,50.45112,8.38045447317685
"7922","RSMP","RSMP12226",0.28204,50.39533,9.25514520799064
"7923","RSMP","RSMP12227",0.28215,53.62922,202.728374841458
"7924","RSMP","RSMP12228",0.28232,55.61584,0.695653429840964
"7925","RSMP","RSMP12229",0.28233,50.45064,12.8016723512864
"7926","RSMP","RSMP1223",-5.39024,49.30981,3.81401303626986
"7927","RSMP","RSMP12230",0.28235,50.45057,5.33724747214792
"7928","RSMP","RSMP12231",0.28284,50.36988,60.3388492778067
"7929","RSMP","RSMP12232",0.28304,50.34887,28.8319174200757
"7930","RSMP","RSMP12233",0.28305,50.32868,241.440901818935
"7931","RSMP","RSMP12234",0.28326,50.37263,35.6476051096343
"7932","RSMP","RSMP12235",0.28427,53.6574,1072.55402795244
"7933","RSMP","RSMP12236",0.28438,54.57664,2.51587267773546
"7934","RSMP","RSMP12237",0.2845,50.73083,8.5869211202428
"7935","RSMP","RSMP12238",0.28518,50.32705,543.6984841853
"7936","RSMP","RSMP12239",0.2852,50.32705,169.057534146724
"7937","RSMP","RSMP12240",0.28522,50.32705,411.998826240604
"7938","RSMP","RSMP12241",0.28524,50.32701,596.885408214905
"7939","RSMP","RSMP12242",0.28529,50.32709,402.735405173555
"7940","RSMP","RSMP12243",0.28548,53.61622,136.673905477414
"7941","RSMP","RSMP12244",0.28551,50.371,17.1560131219789
"7942","RSMP","RSMP12245",0.28552,50.37099,96.8544380166402
"7943","RSMP","RSMP12246",0.28554,50.37102,35.1234845534659
"7944","RSMP","RSMP12247",0.28556,50.37109,299.298615984848
"7945","RSMP","RSMP12248",0.28561,50.37109,175.875899189886
"7946","RSMP","RSMP12249",0.28599,53.60715,155.886049433886
"7947","RSMP","RSMP12250",0.28613,50.47882,8.76458344789162
"7948","RSMP","RSMP12251",0.2864,53.70238,173.604445577515
"7949","RSMP","RSMP12252",0.2864,53.7024,955.346432971819
"7950","RSMP","RSMP12253",0.28657,50.72964,473.084076161005
"7951","RSMP","RSMP12254",0.28677,50.43175,5.72091080215424
"7952","RSMP","RSMP12255",0.2868,53.58482,0.571163280962333
"7953","RSMP","RSMP12256",0.28745,53.91117,7.47906783402039
"7954","RSMP","RSMP12257",0.28758,53.34186,0.206202458370427
"7955","RSMP","RSMP12258",0.28773,53.59381,0.239900005887675
"7956","RSMP","RSMP12259",0.28826,53.85139,27.2569392129013
"7957","RSMP","RSMP1226",-5.38989,52.62624,9.81397945064525
"7958","RSMP","RSMP12260",0.28844,50.5637,28.379830802795
"7959","RSMP","RSMP12261",0.28906,50.31802,260.657032501199
"7960","RSMP","RSMP12262",0.2898,54.43975,4.29628886230036
"7961","RSMP","RSMP12263",0.29004,50.301,143.698211644661
"7962","RSMP","RSMP12264",0.29014,53.72057,87.2995420041882
"7963","RSMP","RSMP12265",0.29017,53.0236,0.206202458370427
"7964","RSMP","RSMP12266",0.2902,50.39009,129.47693580239
"7965","RSMP","RSMP12267",0.29021,50.38214,100.057127775871
"7966","RSMP","RSMP12268",0.29022,50.32675,71.4978318881389
"7967","RSMP","RSMP12269",0.29038,50.42975,0.173593437743811
"7968","RSMP","RSMP1227",-5.3893,58.4712,1.0202261306906
"7969","RSMP","RSMP12270",0.2904,50.42968,0.208619353039739
"7970","RSMP","RSMP12271",0.29042,50.42227,98.1619719940379
"7971","RSMP","RSMP12272",0.29064,50.49403,36.4996487222368
"7972","RSMP","RSMP12273",0.29088,50.45714,100.933042328113
"7973","RSMP","RSMP12274",0.29088,50.52772,28.4164255662539
"7974","RSMP","RSMP12275",0.29091,53.3963,11.3299675165453
"7975","RSMP","RSMP12276",0.29097,53.684,1592.47146393106
"7976","RSMP","RSMP12278",0.29124,53.42343,0.565238768571802
"7977","RSMP","RSMP12279",0.29235,50.38046,141.093823533888
"7978","RSMP","RSMP1228",-5.38914,52.76147,321.689713183286
"7979","RSMP","RSMP12280",0.29237,50.38053,122.332559157576
"7980","RSMP","RSMP12281",0.29239,50.38058,263.627458898053
"7981","RSMP","RSMP12282",0.29241,50.38048,27.670992101722
"7982","RSMP","RSMP12283",0.29242,50.38047,1213.79413498224
"7983","RSMP","RSMP12284",0.29268,54.17558,1.54306151632949
"7984","RSMP","RSMP12285",0.29296,50.34178,1065.80951832507
"7985","RSMP","RSMP12286",0.2931,53.55374,4295.58044147939
"7986","RSMP","RSMP12287",0.29353,50.44999,102.490627887951
"7987","RSMP","RSMP12288",0.2937,53.60988,18.152048974176
"7988","RSMP","RSMP12289",0.29454,53.01055,2.2682270420747
"7989","RSMP","RSMP1229",-5.38703,55.46668,0.239726939999909
"7990","RSMP","RSMP12290",0.2947,53.01035,0.206202458370427
"7991","RSMP","RSMP12292",0.29481,53.8404,16.8164742579558
"7992","RSMP","RSMP12294",0.29524,50.46462,38.6466229626278
"7993","RSMP","RSMP12296",0.29546,52.91868,2.07756671192795
"7994","RSMP","RSMP12299",0.29719,54.52285,8.52101449088053
"7995","RSMP","RSMP123",-9.04007,49.07133,0.421330021886365
"7996","RSMP","RSMP12300",0.29744,53.51201,2.73393951389805
"7997","RSMP","RSMP12301",0.29772,53.58855,0.206202458370427
"7998","RSMP","RSMP12302",0.29836,53.60022,8.30855117682427
"7999","RSMP","RSMP12303",0.29902,50.40836,58.6259799409855
"8000","RSMP","RSMP12304",0.29905,50.45666,103.964843498439
"8001","RSMP","RSMP12305",0.29946,50.33067,260.503483397521
"8002","RSMP","RSMP12306",0.29956,50.39699,104.061674035741
"8003","RSMP","RSMP12307",0.29978,53.6735,20.4790452393032
"8004","RSMP","RSMP12309",0.29991,53.54501,2.77871890777197
"8005","RSMP","RSMP12310",0.29996,53.32815,0.651762456875104
"8006","RSMP","RSMP12312",0.30019,50.33899,199.585336853294
"8007","RSMP","RSMP12313",0.30073,50.38703,20.5001197513749
"8008","RSMP","RSMP12315",0.30173,50.39539,57.8036070997344
"8009","RSMP","RSMP12316",0.30174,53.3494,2.03094411282006
"8010","RSMP","RSMP12317",0.30177,50.39539,103.685821336057
"8011","RSMP","RSMP12318",0.30178,50.39537,94.1635822774772
"8012","RSMP","RSMP12319",0.30178,50.39539,13.4768753532793
"8013","RSMP","RSMP1232",-5.38338,52.0496,625.681518698195
"8014","RSMP","RSMP12320",0.30179,55.82927,2.93010804804595
"8015","RSMP","RSMP12321",0.3018,53.6783,490.571400123311
"8016","RSMP","RSMP12322",0.3024,50.3374,116.100567365717
"8017","RSMP","RSMP12323",0.30241,50.33736,NA
"8018","RSMP","RSMP12325",0.30243,50.33745,26.5333923059274
"8019","RSMP","RSMP12326",0.30246,50.33742,135.396319001513
"8020","RSMP","RSMP12327",0.30247,50.33741,24.2114764869003
"8021","RSMP","RSMP12328",0.30259,50.33745,99.0325470754293
"8022","RSMP","RSMP12329",0.3029,50.45834,115.351823579599
"8023","RSMP","RSMP12330",0.30297,53.6341,1190.59822770715
"8024","RSMP","RSMP12331",0.30298,50.38546,187.763311681409
"8025","RSMP","RSMP12332",0.30301,50.38541,84.6943916546552
"8026","RSMP","RSMP12333",0.30303,50.38544,15.9793343540124
"8027","RSMP","RSMP12334",0.30305,50.38543,27.7158342500911
"8028","RSMP","RSMP12335",0.30309,50.3855,108.907935886474
"8029","RSMP","RSMP12336",0.30318,53.38254,1.39257659070513
"8030","RSMP","RSMP12337",0.30366,50.30253,551.238158342466
"8031","RSMP","RSMP12338",0.30367,50.3025,7.99699674351417
"8032","RSMP","RSMP12339",0.30375,50.30254,269.453125527455
"8033","RSMP","RSMP1234",-5.38167,52.54813,33.139817641177
"8034","RSMP","RSMP12340",0.30377,50.30248,145.474823470014
"8035","RSMP","RSMP12341",0.30377,50.30257,203.077427682694
"8036","RSMP","RSMP12342",0.30377,50.54733,31.8117508571529
"8037","RSMP","RSMP12344",0.30421,53.40968,0.761822878576031
"8038","RSMP","RSMP12345",0.30434,50.4639,896.864686275085
"8039","RSMP","RSMP12346",0.30493,53.62129,5965.40173309879
"8040","RSMP","RSMP12347",0.30506,53.57827,178.617532130739
"8041","RSMP","RSMP12348",0.30511,50.48383,41.4676975915625
"8042","RSMP","RSMP12349",0.30513,50.48375,25.1451017088187
"8043","RSMP","RSMP12350",0.3053,50.68103,9.25457421428555
"8044","RSMP","RSMP12351",0.30569,50.46573,75.9589103807746
"8045","RSMP","RSMP12352",0.30571,50.46565,5.06874646633162
"8046","RSMP","RSMP12353",0.30608,50.44775,2.03993087448038
"8047","RSMP","RSMP12354",0.3061,50.44767,0.724914300123778
"8048","RSMP","RSMP12355",0.30626,50.35672,243.080459056217
"8049","RSMP","RSMP12356",0.30637,53.69253,127.004688081982
"8050","RSMP","RSMP12357",0.3064,50.35663,17.4788130873298
"8051","RSMP","RSMP12358",0.30647,50.46228,30.8789319890574
"8052","RSMP","RSMP12359",0.30651,50.39164,375.100384026047
"8053","RSMP","RSMP12360",0.30652,50.39187,86.3387093637295
"8054","RSMP","RSMP12361",0.30656,50.42975,13.1128709981157
"8055","RSMP","RSMP12362",0.30657,50.46222,102.313353957363
"8056","RSMP","RSMP12363",0.30658,50.42967,2.91138320210837
"8057","RSMP","RSMP12364",0.30664,50.46224,87.635465959321
"8058","RSMP","RSMP12365",0.30668,50.46232,207.633612434678
"8059","RSMP","RSMP12366",0.30669,50.46232,31.0165481878744
"8060","RSMP","RSMP12367",0.30692,50.38904,21.1690895929828
"8061","RSMP","RSMP12368",0.30696,50.42977,36.7874186714823
"8062","RSMP","RSMP12369",0.30701,50.33675,224.702544827876
"8063","RSMP","RSMP1237",-5.37811,49.24228,2.26042667463406
"8064","RSMP","RSMP12370",0.30722,54.75945,6.55300435772469
"8065","RSMP","RSMP12371",0.30738,53.66183,101.292497000881
"8066","RSMP","RSMP12372",0.30849,53.60782,3.08778793901784
"8067","RSMP","RSMP12373",0.30878,52.91771,19.6987822079693
"8068","RSMP","RSMP12374",0.30879,50.52016,116.169399381755
"8069","RSMP","RSMP12375",0.30882,53.59079,0.406194548702357
"8070","RSMP","RSMP12376",0.30883,50.41665,82.1941534338255
"8071","RSMP","RSMP12377",0.3089,53.6043,0.121306167327399
"8072","RSMP","RSMP12378",0.3089,53.60432,0.252460422471912
"8073","RSMP","RSMP12379",0.3089,53.69537,580.551832741306
"8074","RSMP","RSMP12380",0.30904,50.33085,83.7194338377222
"8075","RSMP","RSMP12381",0.30917,50.33515,313.304206446146
"8076","RSMP","RSMP12382",0.3092,50.56087,0.210145087948798
"8077","RSMP","RSMP12383",0.30921,50.33519,117.473526567961
"8078","RSMP","RSMP12384",0.30921,53.94441,0.84179339584976
"8079","RSMP","RSMP12385",0.30922,50.5608,0.194595874747633
"8080","RSMP","RSMP12386",0.30924,50.33512,195.20008099493
"8081","RSMP","RSMP12387",0.30925,50.33511,293.747659196883
"8082","RSMP","RSMP12389",0.30937,50.33514,80.3279344866271
"8083","RSMP","RSMP1239",-5.37552,52.78703,57.5582752186557
"8084","RSMP","RSMP12390",0.30992,54.46879,0.832290247293444
"8085","RSMP","RSMP12391",0.30995,50.31432,65.9373445387782
"8086","RSMP","RSMP12392",0.30999,50.31433,373.732191620028
"8087","RSMP","RSMP12393",0.31,50.31429,63.4458450195604
"8088","RSMP","RSMP12394",0.31004,50.31429,144.324067931047
"8089","RSMP","RSMP12395",0.31101,53.88469,4.40580485003763
"8090","RSMP","RSMP12396",0.31115,50.32918,213.507397350221
"8091","RSMP","RSMP12397",0.31117,50.32923,172.362060788051
"8092","RSMP","RSMP12398",0.3112,50.32923,63.4451442971877
"8093","RSMP","RSMP12399",0.3112,50.32925,71.843488312195
"8094","RSMP","RSMP124",-9.03835,49.00286,1.05653447642317
"8095","RSMP","RSMP1240",-5.37228,55.97526,0.870057894316681
"8096","RSMP","RSMP12400",0.3112,50.32928,211.734374854851
"8097","RSMP","RSMP12401",0.31121,50.32926,60.3700503936438
"8098","RSMP","RSMP12402",0.31122,50.32923,309.490883598864
"8099","RSMP","RSMP12403",0.31123,50.32922,410.301106340429
"8100","RSMP","RSMP12404",0.31123,50.32923,32.3263249116425
"8101","RSMP","RSMP12405",0.31123,50.32926,48.4840877900743
"8102","RSMP","RSMP12406",0.31123,50.32928,33.4411219803639
"8103","RSMP","RSMP12407",0.31124,50.3292,115.267225324286
"8104","RSMP","RSMP12408",0.31124,50.32926,102.953650947586
"8105","RSMP","RSMP12409",0.31126,50.32918,449.795304454384
"8106","RSMP","RSMP1241",-5.37083,52.66029,5.58541612807696
"8107","RSMP","RSMP12410",0.31126,50.32923,70.3945246987193
"8108","RSMP","RSMP12411",0.31126,50.32926,46.5061557676635
"8109","RSMP","RSMP12412",0.31127,50.32928,84.8542418953755
"8110","RSMP","RSMP12413",0.31129,50.32928,203.170685050455
"8111","RSMP","RSMP12414",0.3113,52.9679,0.784380084272635
"8112","RSMP","RSMP12415",0.31131,50.32929,117.170927394095
"8113","RSMP","RSMP12416",0.31133,53.58317,3.20399514220517
"8114","RSMP","RSMP12417",0.31145,50.32926,60.7941890049708
"8115","RSMP","RSMP12418",0.31197,50.46782,111.404119756319
"8116","RSMP","RSMP12419",0.31201,53.55893,1794.77444967179
"8117","RSMP","RSMP1242",-5.37023,52.15193,3.42096623297567
"8118","RSMP","RSMP12421",0.31251,53.82227,80.3832888720594
"8119","RSMP","RSMP12422",0.31252,53.31423,4.22985043234802
"8120","RSMP","RSMP12424",0.3127,53.64982,322.933705788424
"8121","RSMP","RSMP12425",0.31283,50.45225,75.5545750169465
"8122","RSMP","RSMP12426",0.3138,53.58228,232.551298248687
"8123","RSMP","RSMP12427",0.31391,50.37882,43.0287512997943
"8124","RSMP","RSMP12428",0.31417,53.34113,0.944488603548833
"8125","RSMP","RSMP12429",0.31434,53.0094,1.44341720859299
"8126","RSMP","RSMP1243",-5.3695,55.3233,0.529224033177124
"8127","RSMP","RSMP12430",0.3145,50.4598,70.2831544951843
"8128","RSMP","RSMP12431",0.31478,50.4625,24.3476570253595
"8129","RSMP","RSMP12432",0.31483,50.6191,22.7569590487106
"8130","RSMP","RSMP12433",0.31483,53.62472,12.2328014750911
"8131","RSMP","RSMP12434",0.31483,53.62473,0.127015605079873
"8132","RSMP","RSMP12435",0.31485,50.48408,614.74247136077
"8133","RSMP","RSMP12436",0.31485,53.62473,4.11272555416918
"8134","RSMP","RSMP12437",0.31489,50.48412,94.3023578072644
"8135","RSMP","RSMP12438",0.31492,50.48417,51.8262087164031
"8136","RSMP","RSMP1244",-5.36769,52.57383,46.3710733817088
"8137","RSMP","RSMP12440",0.31504,50.45064,240.26666487397
"8138","RSMP","RSMP12441",0.31508,50.45071,114.893093463748
"8139","RSMP","RSMP12442",0.3151,50.45062,100.725011184953
"8140","RSMP","RSMP12443",0.31514,50.4507,65.5569804131018
"8141","RSMP","RSMP12444",0.31516,50.45061,21.2056630440232
"8142","RSMP","RSMP12445",0.31555,50.3768,14.8041579223982
"8143","RSMP","RSMP12447",0.31622,50.37486,89.4882025666156
"8144","RSMP","RSMP12448",0.31632,53.43752,416.692308921148
"8145","RSMP","RSMP12449",0.31641,53.49166,92.8061362265542
"8146","RSMP","RSMP1245",-5.36537,49.2598,5.22963711871057
"8147","RSMP","RSMP12450",0.3165,50.45818,20.4449057864998
"8148","RSMP","RSMP12451",0.31669,50.45821,33.3416945230115
"8149","RSMP","RSMP12452",0.3167,50.45818,62.4089754975931
"8150","RSMP","RSMP12453",0.31671,50.45814,547.410340805537
"8151","RSMP","RSMP12454",0.31671,52.90664,28.2393726202565
"8152","RSMP","RSMP12455",0.31677,50.51773,17.9968914280208
"8153","RSMP","RSMP12456",0.31678,50.3857,125.514705704156
"8154","RSMP","RSMP12457",0.31679,50.45819,96.8035867065729
"8155","RSMP","RSMP12458",0.31688,58.35027,0.574971756294725
"8156","RSMP","RSMP12459",0.31725,54.24309,1.37438764013949
"8157","RSMP","RSMP1246",-5.365,49.26,24.6964046744977
"8158","RSMP","RSMP12460",0.31802,54.55196,0.11142406571577
"8159","RSMP","RSMP12461",0.31827,50.3389,56.7829657454387
"8160","RSMP","RSMP12462",0.31904,50.38411,160.32747102842
"8161","RSMP","RSMP12463",0.31929,53.56922,55.3705063888189
"8162","RSMP","RSMP12464",0.3193,53.60151,1.03101229185213
"8163","RSMP","RSMP12465",0.3201,53.61797,113.707930927334
"8164","RSMP","RSMP12466",0.32016,50.74176,16.8059467680336
"8165","RSMP","RSMP12467",0.32025,50.76638,0.692801102468422
"8166","RSMP","RSMP1247",-5.36415,52.75525,0.594916257950372
"8167","RSMP","RSMP12470",0.32064,53.664,255.952836076881
"8168","RSMP","RSMP12471",0.32071,50.39725,29.1488120382795
"8169","RSMP","RSMP12472",0.32077,53.57469,561.706331118677
"8170","RSMP","RSMP12473",0.32077,53.67748,51.0848363101058
"8171","RSMP","RSMP12474",0.32137,50.36255,37.9116300973722
"8172","RSMP","RSMP12475",0.32158,50.4584,287.898085617796
"8173","RSMP","RSMP12477",0.32241,52.97091,1.23825036361884
"8174","RSMP","RSMP12478",0.32245,50.33231,465.793038404884
"8175","RSMP","RSMP12479",0.32283,54.41508,0.492639799093788
"8176","RSMP","RSMP1248",-5.3641,55.3248,21.268629666632
"8177","RSMP","RSMP12480",0.32283,54.76315,1.01646392046946
"8178","RSMP","RSMP12482",0.3229,50.34505,109.123514222385
"8179","RSMP","RSMP12483",0.32309,50.4624,144.623066387171
"8180","RSMP","RSMP12484",0.32311,50.3457,61.5755241652082
"8181","RSMP","RSMP12485",0.32342,53.38407,492.050302079089
"8182","RSMP","RSMP12486",0.32376,50.45672,337.397132337337
"8183","RSMP","RSMP12487",0.32378,50.45678,132.072676681731
"8184","RSMP","RSMP12488",0.32379,50.45671,8.45915989605833
"8185","RSMP","RSMP12489",0.3238,50.45678,49.3548658962252
"8186","RSMP","RSMP1249",-5.36166,51.95788,0.206202458370427
"8187","RSMP","RSMP12490",0.3238,50.45679,346.700053910946
"8188","RSMP","RSMP12492",0.32392,53.63569,265.444803112481
"8189","RSMP","RSMP12494",0.32401,53.04313,1.18384614368308
"8190","RSMP","RSMP12495",0.32461,53.30051,0.206202458370427
"8191","RSMP","RSMP12496",0.32472,50.46512,48.1592780780748
"8192","RSMP","RSMP12497",0.32498,53.58823,251.943794895677
"8193","RSMP","RSMP12498",0.32506,50.34345,2.47209601512636
"8194","RSMP","RSMP12499",0.32511,50.34345,114.353368222916
"8195","RSMP","RSMP125",-9.0365,49.08972,1.58455797354467
"8196","RSMP","RSMP1250",-5.36154,52.81315,NA
"8197","RSMP","RSMP12500",0.32513,50.34341,133.571860217213
"8198","RSMP","RSMP12501",0.32513,50.34348,99.6037983038326
"8199","RSMP","RSMP12502",0.32525,50.34346,78.1486174462732
"8200","RSMP","RSMP12503",0.32533,54.1944,0.779324028962735
"8201","RSMP","RSMP12504",0.32535,50.46077,2.50116791207163
"8202","RSMP","RSMP12505",0.32536,50.46072,4.88071921113682
"8203","RSMP","RSMP12506",0.3254,50.46071,17.8201452950047
"8204","RSMP","RSMP12507",0.32541,50.46067,39.1157381799547
"8205","RSMP","RSMP12508",0.32541,50.46076,43.286874208659
"8206","RSMP","RSMP12509",0.32542,50.46068,138.608074513253
"8207","RSMP","RSMP1251",-5.36088,49.21859,9.87832595860111
"8208","RSMP","RSMP12510",0.32542,50.46073,919.119572509711
"8209","RSMP","RSMP12511",0.32543,50.4607,75.2622500631669
"8210","RSMP","RSMP12512",0.32543,50.46073,76.8298760582588
"8211","RSMP","RSMP12513",0.32543,50.46075,42.1024625746984
"8212","RSMP","RSMP12514",0.32544,50.46072,130.073944467735
"8213","RSMP","RSMP12515",0.32544,50.46079,48.000835220666
"8214","RSMP","RSMP12516",0.32545,50.46076,62.7482111088572
"8215","RSMP","RSMP12517",0.32545,50.46084,45.6465067894033
"8216","RSMP","RSMP12518",0.32548,50.46076,30.1768663690398
"8217","RSMP","RSMP12519",0.3255,50.46078,43.9155752853917
"8218","RSMP","RSMP12520",0.32558,50.46063,25.1832927977427
"8219","RSMP","RSMP12521",0.3256,50.46076,0.780460672122721
"8220","RSMP","RSMP12522",0.32563,50.4607,18.7373866282993
"8221","RSMP","RSMP12523",0.32569,50.46063,476.455586056332
"8222","RSMP","RSMP12524",0.32602,50.3279,92.0684749627818
"8223","RSMP","RSMP12525",0.32627,50.48901,70.9839988426936
"8224","RSMP","RSMP12526",0.32636,53.32745,2.31510654841993
"8225","RSMP","RSMP12527",0.32645,55.09666,2.81848094315187
"8226","RSMP","RSMP12528",0.32649,50.42989,97.830675348615
"8227","RSMP","RSMP12529",0.32685,53.6914,0.370543339306765
"8228","RSMP","RSMP1253",-5.35773,53.82427,0.445559998504677
"8229","RSMP","RSMP12530",0.32743,53.57537,69.5728115655582
"8230","RSMP","RSMP12531",0.32743,53.57538,289.164583370374
"8231","RSMP","RSMP12533",0.32827,50.32631,138.881353459096
"8232","RSMP","RSMP12534",0.32835,50.32624,210.250415172198
"8233","RSMP","RSMP12535",0.32835,50.32632,16.8562765863213
"8234","RSMP","RSMP12536",0.32838,50.3263,67.4810836700795
"8235","RSMP","RSMP12537",0.32839,50.3263,25.2257043542611
"8236","RSMP","RSMP12538",0.32842,50.48737,63.9927419132762
"8237","RSMP","RSMP12539",0.32843,53.34889,4.51745387942047
"8238","RSMP","RSMP1254",-5.35773,53.8243,0.239726939999909
"8239","RSMP","RSMP12540",0.32845,50.4874,20.4620225412696
"8240","RSMP","RSMP12541",0.32849,50.48735,91.3952975009902
"8241","RSMP","RSMP12542",0.32853,50.48736,53.2913746824124
"8242","RSMP","RSMP12543",0.32854,50.48747,52.3507324868355
"8243","RSMP","RSMP12544",0.32867,53.63917,15.4002822794865
"8244","RSMP","RSMP12545",0.32867,53.66562,0.266801405190149
"8245","RSMP","RSMP12546",0.32879,50.48725,31.4713361029854
"8246","RSMP","RSMP12547",0.32908,53.65237,0.273782562841064
"8247","RSMP","RSMP12548",0.3291,53.65235,0.0117902322055841
"8248","RSMP","RSMP12549",0.32912,53.65235,0.416708452084706
"8249","RSMP","RSMP1255",-5.3565,55.3295,1.64961966696342
"8250","RSMP","RSMP12550",0.32928,50.46523,101.878057172116
"8251","RSMP","RSMP12551",0.32935,50.4621,1297.84593668009
"8252","RSMP","RSMP12552",0.33009,53.6125,NA
"8253","RSMP","RSMP12553",0.33033,54.498,0.279923553701727
"8254","RSMP","RSMP12554",0.33036,53.6282,34.727730121846
"8255","RSMP","RSMP12555",0.3308,50.471,70.1575870107703
"8256","RSMP","RSMP12556",0.33115,50.41396,76.1475781705296
"8257","RSMP","RSMP12557",0.33127,50.34175,22.4728866306853
"8258","RSMP","RSMP12558",0.3314,50.46352,63.0282619350771
"8259","RSMP","RSMP12559",0.33141,50.4636,4.73821970488439
"8260","RSMP","RSMP1256",-5.35571,51.95328,0.00649102890829654
"8261","RSMP","RSMP12560",0.33142,53.60035,237.803916599332
